Product Code;UnitPrice;IsActive;Product2Id;Pricebook2Id;UseStandardPrice
FUR-TA-10001691;136,464;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001705;744,1;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001768;945,036;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001771;692,94;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001857;174,0585;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001866;376,509;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001889;890,841;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001932;2244,48;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10001950;1071,576;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002041;268,935;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002228;700,056;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002356;629,064;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002530;241,568;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002533;292,1;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002607;567,12;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002622;273,568;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002645;136,53;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002774;369,912;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002855;351,216;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002903;1298,55;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10002958;626,352;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003008;328,59;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003238;991,764;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003392;1685,88;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003469;333;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003473;1579,746;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003569;1202,94;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003715;1256,22;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003748;99,592;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003837;27,414;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10003954;1184,72;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004086;515,88;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004147;447,84;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004152;70,56;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004154;200,795;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004175;613,908;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004256;626,1;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004289;218,75;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004442;172,11;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004534;1441,3;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004575;698,352;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004607;73,915;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004619;764,688;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004767;170,352;TRUE;;01sS8000003bnhZIAQ;FALSE
FUR-TA-10004915;637,896;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000026;73,164;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000027;5,432;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000055;129,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000124;33,28;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000159;309,456;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000179;370,14;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000240;106,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000252;35,1;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000275;1640,7;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000326;157,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000358;25,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000390;48,784;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000576;39,48;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000576;387,136;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000595;13,11;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000692;64,864;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000696;57,68;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000804;26,88;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000828;361,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000891;52,448;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10000938;706,86;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001005;235,95;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001058;447,696;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001124;647,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001154;93,78;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001205;163,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001242;241,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001271;101,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001293;81,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001303;7,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001366;43,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001391;270,72;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001394;75,6;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001469;166,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001492;41,376;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001563;19,432;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001564;93,032;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001626;15,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001634;16,704;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001947;73,28;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10001962;16,78;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002082;43,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002118;208,16;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002191;143,952;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002203;1,624;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002222;60,69;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002287;6,992;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002311;247,716;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002350;207,24;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002403;211,248;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002439;70,97;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002457;523,25;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002472;103,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002495;167,535;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002518;177,98;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002534;176,772;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002578;146,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002651;1737,18;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002670;208,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002684;48,632;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002734;675,12;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002765;52,98;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002867;325,632;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002892;114,9;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002906;3,552;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002945;1503,25;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10002998;34,656;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003040;134,48;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003057;826,11;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003099;197,72;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003217;795,408;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003266;23,696;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003278;13,97;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003281;4,836;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003287;152,91;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003590;1089,75;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003622;2,6;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003779;186,732;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003842;154,9;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003849;644,076;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003860;44,416;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003884;180,66;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003914;13;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10003971;32,67;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004036;14,016;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004052;15,8;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004136;122,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004233;92,064;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004249;35,91;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004336;113,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004487;406,6;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004532;81,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004540;160,32;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004655;45,28;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004708;76,12;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004785;56,65;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004859;65,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004868;43,512;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AP-10004980;75,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000034;25,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000122;17,856;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000127;22,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000203;10,272;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000246;19,46;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000255;40,88;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000315;9,21;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000369;2,78;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000380;303,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000390;20,65;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000411;38,256;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000422;1,752;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000462;8;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000475;9,328;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000538;140,75;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000588;59,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000614;10,71;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000634;30,816;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000657;10,75;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000658;9,24;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000716;22,32;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000799;19,456;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000817;6,08;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000823;3,64;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000896;16,4;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000914;18,656;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000937;255,85;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10000940;2,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001022;2,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001026;6,6;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001044;83,168;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001118;2,696;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001130;8,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001149;3,9;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001149;5,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001166;22,74;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001177;13,12;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001216;4,448;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001221;33,488;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001227;14,7;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001231;10,5;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001246;21,168;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001315;4,224;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001374;15,552;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001419;12,39;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001427;17,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001446;64,68;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001468;59,904;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001473;5,248;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001545;4,224;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001547;6,63;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001573;9,32;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001615;59,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001662;5,48;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001683;49,25;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001725;70,95;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001761;17,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001770;7,98;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001860;16,656;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001868;2,688;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001897;107,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001915;49,65;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001919;3,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001940;13,12;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001953;70,368;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001954;14,67;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001955;79,36;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001958;27,168;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001972;8,4;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10001988;17,97;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002053;5,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002067;99,2;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002135;289,2;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002221;6,24;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002240;120,768;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002255;2,304;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002257;8,016;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002280;15,528;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002335;18,06;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002375;22,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002399;12,78;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002445;21,24;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002467;23,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002578;8,64;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002656;13,36;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002671;1113,024;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002704;14,98;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002766;20,016;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002804;3,912;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002818;87,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002833;7,28;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002952;26,7;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002956;66,03;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10002987;39,68;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003045;5,88;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003056;21,4;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003087;1,78;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003156;30,48;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003158;22,288;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003179;36,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003183;8,016;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003190;11,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003217;19,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003251;5,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003338;14,88;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003373;99,136;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003394;11,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003405;32,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003469;3,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003477;8,04;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003478;19,536;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003481;13,12;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003504;21,4;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003514;19,9;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003560;19,456;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003582;67,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003602;17,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003631;54,208;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003651;6,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003696;55,328;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003723;3,38;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003727;16,99;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003732;4,448;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003752;23,1;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003759;10,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003770;8,64;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003772;35;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003811;6,63;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003829;19,68;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003856;8,34;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003876;13,04;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003896;17,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003903;40,97;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003958;5,248;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10003986;7,7;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004010;174,95;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004022;172,704;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004027;6,048;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004042;53,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004062;20,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004078;9,344;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004165;4,56;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004260;181,86;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004269;4,13;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004272;3,36;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004344;47,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004441;9,936;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004456;43,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004511;38,52;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004582;5,248;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004587;39,66;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004602;45,98;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004648;181,35;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004685;7,408;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004691;42,76;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004707;7,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004752;5,34;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004757;22,96;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004790;19,152;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004817;15,48;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004930;10,72;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004956;13,392;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004974;9,84;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-AR-10004999;17,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000014;13,092;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000042;17,088;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000050;2,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000069;9,006;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000088;17,568;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000136;35,88;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000138;14,04;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000145;6,24;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000174;13,92;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000201;1,476;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000216;31,128;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000279;2,89;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000285;14,112;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000301;12,94;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000309;30,44;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000315;106,344;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000320;4,428;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000343;3,928;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000404;1,72;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000474;32,06;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000494;1,044;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000545;1217,568;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000546;5,184;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000591;1,167;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000605;19,05;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000632;69,456;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000666;18,336;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000756;3,392;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000773;7,218;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000778;72,588;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000822;8,608;TRUE;;01sS8000003bnhZIAQ;FALSE
OFF-BI-10000829;17,96;TRUE;;01sS8000003bnhZIAQ;FALSE
